transaction_id,customer_id,timestamp,amount,currency,category,merchant,description
TXN-000008,CUST-0074,06-Sep-2025,141.33,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-000094,CUST-0184,2025-11-06T08:39:29Z,60.12,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-000182,CUST-0049,2025-10-18 21:13,164.61,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001225,CUST-0187,2025-12-15 20:45,95.94,EUR,dining,Poke House,Poke House - Dining
TXN-000667,CUST-0094,2026-02-01T16:56:24Z,26.54,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002113,CUST-0162,08/22/2025,14.59,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-001478,CUST-0065,2025-12-12T11:53:14Z,15.79,EUR,streaming,DAZN,DAZN - Streaming
TXN-001339,CUST-0024,08/06/2025,18.67,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-001754,CUST-0086,2025-10-16T04:15:36Z,289.24,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000802,CUST-0151,2026-01-15T00:46:26Z,341.68,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001447,CUST-0116,2025-11-15T05:27:22Z,46.68,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001897,CUST-0132,2025-11-12T03:51:53Z,22.68,EUR,transport,Lime,Lime - Transport
TXN-001707,CUST-0017,14-Dec-2025,183.85,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000069,CUST-0004,2026-01-02 12:30,159.28,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-000364,CUST-0028,2025-10-17T06:48:09Z,82.35,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-000383,CUST-0188,2025-12-12 02:27,,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001380,CUST-0057,09/20/2025,62.01,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-000864,CUST-0097,2025-11-22 04:36,40.12,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000184,CUST-0148,2025-08-07T09:01:46Z,62.33,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001515,CUST-0041,2025-11-18 13:48,29.59,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001618,CUST-0079,2026-01-14 18:17,50.38,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000173,CUST-0006,11/13/2025,72.95,EUR,groceries,Coop,Coop - Groceries
TXN-001968,CUST-0155,01/10/2026,254.73,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001643,CUST-0069,2026-01-14 11:48,72.2,€,dining,McDonald's,McDonald's - Dining
TXN-001966,CUST-0094,2026-02-02T01:47:42Z,22.65,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-000180,CUST-0162,07-Feb-2026,95.67,EUR,sports_merchandise ,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001885,CUST-0074,2025-09-26 03:36,273.57,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001368,CUST-0070,12/24/2025,163.94,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000947,CUST-0106,2025-10-03T19:20:03Z,38.69,EUR,transport,Lime,Lime - Transport
TXN-000646,CUST-0093,2025-11-27 22:41,-203.23,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000743,CUST-0156,2025-10-01 20:00,51.8,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001613,CUST-0162,2025-12-01T08:21:30Z,62.38,eur,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001428,CUST-0043,2025-10-06T16:53:40Z,40.68,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001162,CUST-0188,2025-08-05 17:45,-42.1,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000497,CUST-0048,2025-12-09T10:07:51Z,214.33,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001228,CUST-0137,24-Sep-2025,50.16,EUR,transport,Uber,Uber - Transport
TXN-002354,CUST-0105,10/24/2025,11.98,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000905,CUST-0070,2025-11-26 11:55,56.64,EUR,transport,Uber,Uber - Transport
TXN-000304,CUST-0129,10-Jan-2026,153.46,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-000225,CUST-0187,2025-09-06 16:53,94.54,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-001230,CUST-0167,2026-01-30 15:08,16.47,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001411,CUST-0042,2026-02-02T17:28:16Z,80.39,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-000230,CUST-0195,2025-11-26T03:32:33Z,270.23,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001883,CUST-0015,18-Dec-2025,25.1,EUR,streaming,DAZN,DAZN - Streaming
TXN-000922,CUST-0020,2026-01-09T09:03:16Z,44.87,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-002320,CUST-0164,2025-08-26T16:27:08Z,39.31,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000089,CUST-0168,28-Dec-2025,147.46,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002165,CUST-0146,10/14/2025,122.67,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001237,CUST-0108,2025-09-08 17:49,20.9,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001772,CUST-0191,16-Jan-2026,,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001235,CUST-0165,16-Nov-2025,53.29,EUR, entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-000270,CUST-0149,08/21/2025,327.6,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001703,CUST-0006,10-Sep-2025,144.6,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000144,CUST-0128,2025-11-26 12:42,128.96,eur,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001158,CUST-0198,2025-09-22 12:27,192.35,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002078,CUST-0076,11/05/2025,171.15,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001989,CUST-0030,2025-09-12T10:47:23Z,70.78,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001444,CUST-0199,2025-10-06T18:14:03Z,112.25,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000441,CUST-0045,2025-09-21T00:54:05Z,32.37,EUR, transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000387,CUST-0019,08-Aug-2025,93.76,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-000970,CUST-0174,11/15/2025,299.91,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000915,CUST-0087,2025-08-09T00:51:11Z,94.09,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001664,CUST-0045,2026-01-10T10:24:58Z,52.72,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000590,CUST-0070,08/31/2025,,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-001827,CUST-0001,2025-12-06T06:04:13Z,35.92,EUR, transport,Lime,Lime - Transport
TXN-002212,CUST-0069,2026-02-04T06:18:54Z,37.02,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001033,CUST-0084,2026-02-11 23:16,46.02,USD,groceries,Carrefour,Carrefour - Groceries
TXN-000677,CUST-0091,04-Nov-2025,,EUR,retail,H&M,H&M - Retail
TXN-001814,CUST-0015,2025-08-14 16:23,35.57,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-001319,CUST-0033,12-Oct-2025,189.43,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-002161,CUST-0096,11/10/2025,117.87,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-002066,CUST-0095,11/07/2025,121.34,eur,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-002306,CUST-0125,2025-12-16 07:38,51.62,EUR,retail,IKEA Milano,IKEA Milano - Retail
TXN-001751,CUST-0010,2025-11-02 08:06,9.25,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001268,CUST-0055,2025-10-15 13:10,101.48,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000968,CUST-0014,2026-01-04 14:50,363.12,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000323,CUST-0015,2026-02-05T00:48:20Z,89.73,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000895,CUST-0088,2025-09-27 11:11,49.01,EUR,streaming,DAZN,DAZN - Streaming
TXN-000104,CUST-0042,2025-08-07 07:56,45.75,EUR,streaming ,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-001167,CUST-0194,2025-08-08T23:10:41Z,46.45,EUR,entertainment ,Teatro alla Scala,Teatro alla Scala - Entertainment
TXN-000512,CUST-0039,09/09/2025,33.37,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001304,CUST-0040,2026-01-31 10:10,159.68,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-000456,CUST-0198,01/06/2026,,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-001750,CUST-0193,10/28/2025,112.45,EUR,groceries,Coop,Coop - Groceries
TXN-001701,CUST-0129,2025-10-24T04:08:11Z,135.59,€,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002136,CUST-0004,2026-01-22T09:03:12Z,,€,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001812,CUST-0123,14-Oct-2025,12.94,EUR,streaming,DAZN,DAZN - Streaming
TXN-000426,CUST-0085,08/31/2025,11.98,€,streaming,Sky Sport,Sky Sport - Streaming
TXN-002079,CUST-0156,01/14/2026,189.54,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001315,CUST-0112,2025-10-28T11:56:57Z,114.86,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001913,CUST-0156,2026-01-14T16:06:01Z,17.83,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000121,CUST-0081,2025-08-27T08:04:21Z,23.77,eur,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000709,CUST-0171,2025-09-29 06:22,163.91,eur,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000142,CUST-0176,2025-08-08 06:28,170.55,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001970,CUST-0176,2025-12-07 23:16,247.38,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000285,CUST-0023,14-Sep-2025,15.8,USD,streaming,DAZN,DAZN - Streaming
TXN-001705,CUST-0097,21-Dec-2025,75.31,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000105,CUST-0086,2025-09-06T14:49:11Z,26.13,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001450,CUST-0119,24-Nov-2025,63.74,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000948,CUST-0073,2025-10-16 18:10,,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000368,CUST-0136,2026-01-09 04:34,23.28,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000546,CUST-0114,11/03/2025,24.02,EUR,dining,McDonald's,McDonald's - Dining
TXN-001244,CUST-0020,12-Feb-2026,-183.49,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000262,CUST-0050,2025-11-10T08:25:02Z,56.02,EUR,retail,H&M,H&M - Retail
TXN-001782,CUST-0144,08/03/2025,71.82,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002300,CUST-0132,2026-01-30T03:08:24Z,101.36,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001182,CUST-0095,20-Sep-2025,186.86,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001581,CUST-0077,26-Nov-2025,28.1,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-001636,CUST-0047,2025-11-06T11:54:45Z,,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-002224,CUST-0187,2025-09-04T13:47:27Z,44.21,EUR,groceries,Coop,Coop - Groceries
TXN-001189,CUST-0011,10/16/2025,20.5,EUR, streaming,Paramount+,Paramount+ - Streaming
TXN-000506,CUST-0184,08/21/2025,-7.15,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-001400,CUST-0069,2025-11-09 04:59,163.34,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001826,CUST-0186,11/22/2025,29.89,EUR,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000696,CUST-0055,2025-11-13 14:49,161.3,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000217,CUST-0184,19-Dec-2025,17.81,EUR,streaming,DAZN,DAZN - Streaming
TXN-000877,CUST-0111,09/27/2025,17.53,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002177,CUST-0024,14-Jan-2026,83.69,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000798,CUST-0064,2025-08-20T10:01:15Z,20.37,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001862,CUST-0185,11/12/2025,26.59,EUR,dining,Spontini,Spontini - Dining
TXN-000369,CUST-0185,11/15/2025,,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002193,CUST-0115,2025-10-28 12:40,162.33,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001921,CUST-0114,2025-10-12T01:22:28Z,,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002454,CUST-0010,16-Oct-2025,118.4,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000591,CUST-0085,04-Nov-2025,29.56,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000219,CUST-0103,10/20/2025,102.8,€,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001898,CUST-0146,2025-09-12T15:18:55Z,199.79,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-001142,CUST-0019,01/07/2026,467.54,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000635,CUST-0026,07-Oct-2025,159.24,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-000657,CUST-0111,01/22/2026,165.55,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000692,CUST-0076,2026-02-08 07:24,106.12,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000462,CUST-0069,11/28/2025,84.1,EUR,groceries ,Carrefour,Carrefour - Groceries
TXN-001940,CUST-0104,2026-01-06T08:15:34Z,14.98,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000975,CUST-0101,2025-10-11 18:43,-218.71,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000732,CUST-0049,2025-09-28 23:18,31.05,eur,streaming,DAZN,DAZN - Streaming
TXN-000909,CUST-0093,2025-10-21 23:14,61.2,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-002459,CUST-0003,08/24/2025,86.63,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-002344,CUST-0049,04-Feb-2026,,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000133,CUST-0069,11/04/2025,181.52,eur,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000815,CUST-0027,02/12/2026,47.14,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000903,CUST-0023,03-Jan-2026,140.31,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-002130,CUST-0147,12/09/2025,193.5,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002122,CUST-0033,2025-09-09 14:28,203.59,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000727,CUST-0183,2026-01-02 09:30,29.38,EUR,entertainment,Teatro alla Scala,Teatro alla Scala - Entertainment
TXN-000894,CUST-0113,09-Aug-2025,23.46,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-002006,CUST-0118,2025-09-09 17:24,206.98,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-002480,CUST-0200,2025-11-12 20:41,100.09,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001945,CUST-0137,10/14/2025,110.35,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-002003,CUST-0174,11-Sep-2025,171.1,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000530,CUST-0083,2026-01-16T09:07:18Z,246.38,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002184,CUST-0062,10/17/2025,248.22,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001346,CUST-0154,27-Sep-2025,70.05,EUR,retail,Zara,Zara - Retail
TXN-002109,CUST-0164,2025-08-27T03:58:04Z,14.1,€,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000713,CUST-0128,02/02/2026,-218.89,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000395,CUST-0007,01/09/2026,263.24,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001984,CUST-0146,08/09/2025,152.25,EUR,retail,IKEA Milano,IKEA Milano - Retail
TXN-002267,CUST-0008,2025-09-28 00:38,17.88,eur,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000050,CUST-0019,22-Jan-2026,183.06,EUR,entertainment,Teatro alla Scala,Teatro alla Scala - Entertainment
TXN-000099,CUST-0084,21-Oct-2025,214.76,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000353,CUST-0004,09-Feb-2026,61.47,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-002240,CUST-0037,2025-10-08T21:40:04Z,,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-001239,CUST-0026,2025-11-03T22:17:19Z,15.71,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-002142,CUST-0173,10/06/2025,66.74,eur,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-001106,CUST-0111,2025-10-28T21:31:20Z,23.37,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001086,CUST-0192,2026-02-02T07:13:37Z,9.84,EUR,transport,Lime,Lime - Transport
TXN-002244,CUST-0185,2025-12-28T10:17:15Z,128.34,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-000101,CUST-0073,09-Oct-2025,307.61,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001908,CUST-0084,2026-01-06T06:21:16Z,49.69,EUR,dining,Spontini,Spontini - Dining
TXN-000222,CUST-0124,09-Oct-2025,-109.28,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-000755,CUST-0088,09/23/2025,68.39,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001011,CUST-0096,01-Aug-2025,95.9,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000870,CUST-0166,13-Nov-2025,26.52,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-002329,CUST-0064,16-Aug-2025,187.66,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001512,CUST-0168,09-Aug-2025,,EUR,dining,McDonald's,McDonald's - Dining
TXN-001147,CUST-0167,2025-08-06T17:04:06Z,107.82,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001999,CUST-0020,2025-09-12 01:06,195.89,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000202,CUST-0153,23-Sep-2025,36.59,EUR, entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-002195,CUST-0149,2025-11-18T10:57:16Z,252.13,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000777,CUST-0064,2025-10-27T04:39:36Z,,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001219,CUST-0029,29-Oct-2025,100.24,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001160,CUST-0081,2025-12-10T23:01:08Z,,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-000579,CUST-0076,2025-11-15T13:31:35Z,55.93,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000252,CUST-0178,11/12/2025,328.94,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000654,CUST-0021,26-Nov-2025,45.05,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001121,CUST-0039,2025-11-02T13:34:13Z,9.08,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-000269,CUST-0053,05-Aug-2025,34.03,EUR,retail,Zara,Zara - Retail
TXN-002398,CUST-0126,02/02/2026,115.52,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001284,CUST-0155,2025-11-12 11:02,385.5,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001286,CUST-0136,2025-12-28 07:32,20.67,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002140,CUST-0004,12/13/2025,32.7,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000220,CUST-0116,07-Oct-2025,30.72,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000963,CUST-0140,2025-08-07 14:23,,EUR,groceries,Coop,Coop - Groceries
TXN-000437,CUST-0141,09-Sep-2025,17.8,EUR,streaming,DAZN,DAZN - Streaming
TXN-002200,CUST-0058,10/22/2025,203.92,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000375,CUST-0148,2025-10-18 08:20,168.77,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000986,CUST-0154,08/26/2025,-17.13,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-002424,CUST-0076,2025-10-01 17:17,35.24,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000526,CUST-0146,2026-01-24 07:47,179.1,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001570,CUST-0149,04-Oct-2025,92.7,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000539,CUST-0127,01/24/2026,17.22,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000773,CUST-0151,2026-01-19T15:57:38Z,336.6,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001180,CUST-0134,08/23/2025,23.56,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000638,CUST-0193,2025-08-26 05:25,174.48,USD,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000150,CUST-0052,2025-12-31 04:55,355.63,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002291,CUST-0107,12/10/2025,456.2,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000869,CUST-0087,2025-12-16 07:20,37.8,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000966,CUST-0161,01/06/2026,22.33,EUR,dining,McDonald's,McDonald's - Dining
TXN-000890,CUST-0076,01/18/2026,36.22,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001672,CUST-0092,2026-01-01 20:59,345.52,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001741,CUST-0088,01/01/2026,47.1,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-001379,CUST-0099,11-Oct-2025,,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001601,CUST-0097,27-Nov-2025,51.86,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000385,CUST-0067,2025-10-19 08:53,142.43,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000147,CUST-0027,09/10/2025,22.03,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000617,CUST-0179,2025-12-23T18:10:00Z,-22.46,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000750,CUST-0010,2025-11-13T12:30:19Z,22.72,€,streaming ,Paramount+,Paramount+ - Streaming
TXN-001709,CUST-0043,13-Jan-2026,95.24,EUR,groceries ,Coop,Coop - Groceries
TXN-001109,CUST-0075,03-Feb-2026,111.59,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-001249,CUST-0126,17-Sep-2025,183.9,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000703,CUST-0157,10/11/2025,72.91,EUR,retail,H&M,H&M - Retail
TXN-001568,CUST-0001,26-Aug-2025,136.35,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001442,CUST-0184,01/14/2026,45.68,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-002366,CUST-0041,14-Dec-2025,135.53,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000170,CUST-0057,2025-12-27 19:22,192.11,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000309,CUST-0160,12/15/2025,53.2,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001497,CUST-0126,2025-12-03 19:38,365.55,eur,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000509,CUST-0118,12/12/2025,136.7,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000527,CUST-0082,16-Nov-2025,45.38,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000414,CUST-0048,2025-11-22 01:04,107.15,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000651,CUST-0065,30-Jan-2026,81.63,EUR,dining,Pizzeria da Michele,Pizzeria da Michele - Dining
TXN-001861,CUST-0099,11/01/2025,60.03,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000770,CUST-0140,2025-09-20 01:19,11.79,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000037,CUST-0111,08/29/2025,143.35,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-000522,CUST-0143,08/19/2025,69.15,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001282,CUST-0191,2025-10-18 02:37,169.77,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
